HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN;P_NR;VEJKODE;GEO_BREDDE_GRAD;GEO_LAENGDE_GRAD
;281608;St. Merløse, Stestrup og Ugerløse Skole;Hovedskole (institution med enheder);Holbækvej 30B;4370;Store Merløse;7236 7820;skoleadm-kildedam@holb.dk;ssu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003298123;0593;55,54697841;11,70886396
281608;345002;Stestrup Skole;Afdeling (underordnet enhed);Stestrupvej 49;4360;Kirke Eskilstrup;7236 7820;skoleadm-kildedam@holb.dk;ssu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;6;Jimi Willesen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003298238;1530;55,57195241;11,78587596
281608;345003;St. Merløse Skole;Afdeling (underordnet enhed);Holbækvej 30 B;4370;Store Merløse;7236 7820;skoleadm-kildedam@holb.dk;ssu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;6;Pia Engel Pedersen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003298123;0593;55,54697841;11,70886396
281608;345005;Ugerløse Skole;Afdeling (underordnet enhed);Hovedgaden 42;4350;Ugerløse;7236 7820;skoleadm-kildedam@holb.dk;ssu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;8;Jonas Vad;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003298159;0628;55,58368718;11,65442161
;281609;Vipperød og Ågerup Skole;Hovedskole (institution med enheder);Rensdyrvej 2;4390;Vipperød;7236 7820;skoleadm-kildedam@holb.dk;va.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Gitte Tonn;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293005;1248;55,66924797;11,7347258
281609;315009;Ågerup Skole;Afdeling (underordnet enhed);Krogvejen 4;4390;Vipperød;7236 7820;skoleadm-kildedam@holb.dk;va.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;6;Gitte Tonn;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003292873;0837;55,66205571;11,76310405
;281610;Tuse og Udby Skole;Hovedskole (institution med enheder);Tuse Byvej 2;4300;Holbæk;7236 6090;tuseskole@holb.dk;tu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Ib Krogh;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003297358;1727;55,71215728;11,62963587
281610;315005;Tuse Skole;Afdeling (underordnet enhed);Tuse Byvej 2;4300;Holbæk;7236 7430;tuseskole@holb.dk;tu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Ib René Kurt Krogh;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003292800;1727;55,71215728;11,62963587
281610;315006;Udby Skole;Afdeling (underordnet enhed);Udbyvej 42;4300;Holbæk;7236 6090;udbyskole@holb.dk;tu.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Ib René Kurt Krogh;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293108;1776;55,75539816;11,70949315
;281611;Nr. Jernløse, Knabstrup og Undløse Skole;Hovedskole (institution med enheder);Gl. Skovvej 150B;4420;Regstrup;7236 7200;Admin-skovvejen@holb.dk;nku.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Bo Pedersen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293558;0475;55,66337987;11,63193842
281611;321002;Nr. Jernløse Skole;Afdeling (underordnet enhed);Gl. Skovvej 150 B;4420;Regstrup;7236 7200;Admin-skovvejen@holb.dk;nku.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Bo Pedersen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293558;0475;55,66337987;11,63193842
281611;321004;Undløse Skole;Afdeling (underordnet enhed);Øvej 3;4340;Tølløse;7236 7280;Admin-skovvejen@holb.dk;nku.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;6;Bo Pedersen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293674;2025;55,60330923;11,58393083
281611;341004;Knabstrup Skole;Afdeling (underordnet enhed);Skolevej 37;4440;Mørkøv;7236 7280;Admin-skovvejen@holb.dk;nku.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;6;Bo Pedersen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003297656;1378;55,66500245;11,53670007
;281612;Løsning skole - hovedafdeling;Hovedskole (institution med enheder);Korningvej 70;8700;Horsens;7974 1166;korningskole@hedensted.dk;;1012;Folkeskoler;Grundskoler mv.;9;Helle Vestergaard;29189587;615;Horsens Kommune;615;Horsens Kommune;1082;Region Midtjylland;2;Kommunale;1003337425;4428;;
281612;613003;Korning Skole;Afdeling (underordnet enhed);Korningvej 70, Korning;8700;Horsens;7974 1270;korningskole@hedensted.dk;www.korning-skole.dk;1012;Folkeskoler;Grundskoler mv.;4;Helle Vestergaard;29189587;766;Hedensted Kommune;766;Hedensted Kommune;1082;Region Midtjylland;2;Kommunale;1003337425;0766;55,85198803;9,7028862
281612;613005;Løsning Skole;Afdeling (underordnet enhed);Ny Skolegade 13;8723;Løsning;7974 1166;helle.vestergaard1@hedensted.dk;www.loesning-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Helle Vestergaard;29189587;766;Hedensted Kommune;766;Hedensted Kommune;1082;Region Midtjylland;2;Kommunale;1003337462;1021;55,8022272;9,69802116
;281613;Skolen i Skjern;Hovedskole (institution med enheder);Klostervej 67B;6900;Skjern;9974 2740;malene.refstrup.andersen@rksk.dk;;1012;Folkeskoler;Grundskoler mv.;9;Brian Elgaard;29189609;760;Ringkøbing-Skjern Kommune;760;Ringkøbing-Skjern Kommune;1082;Region Midtjylland;2;Kommunale;;1043;55,94319125;8,4871008
281613;669003;Skolen i Skjern - afdelingen på Enghavevej;Afdeling (underordnet enhed);Enghavevej 10;6900;Skjern;9974 2715;kirkeskolen@rksk.dk;www.kirkeskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Brian Elgaard;29189609;760;Ringkøbing-Skjern Kommune;760;Ringkøbing-Skjern Kommune;1082;Region Midtjylland;2;Kommunale;1003347947;0419;55,94635133;8,49944765
281613;669008;Skolen i Skjern - afdelingen på Klostervej;Afdeling (underordnet enhed);Amagervej 35;6900;Skjern;9974 2740;amagerskolen@rksk.dk;www.amagerskolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;10;Brian Elgaard;29189609;760;Ringkøbing-Skjern Kommune;760;Ringkøbing-Skjern Kommune;1082;Region Midtjylland;2;Kommunale;1003347807;0048;;
;281615;Bramdrup Skole;Hovedskole (institution med enheder);Møllegårdsvej 12;6000;Kolding;7979 7890;bramdrup-skole@kolding.dk;bramdrup-skole.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Mads Vilstrup Hoeg;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003340127;5598;55,52629886;9,46673445
281615;621002;Bramdrup Skole, almen;Afdeling (underordnet enhed);Møllegårdsvej 12;6000;Kolding;7979 7890;bramdrup-skole@kolding.dk;bramdrup-skole.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Mads Vilstrup Hoeg;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003340127;5598;55,52629886;9,46673445
;281616;Vonsild Skole;Hovedskole (institution med enheder);Hoppesvej 21;6000;Kolding;7979 7970;vosskole@kolding.dk;vonsild-skole.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Peter Nordby;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003339490;3591;55,45158538;9,47073949
281616;621016;Vonsild Skole, almen;Afdeling (underordnet enhed);Hoppesvej 21;6000;Kolding;7979 7970;vosskole@kolding.dk;vonsild-skole.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Peter Nordby;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003339490;3591;55,45158538;9,47073949
;281618;Munkevængets Skole;Hovedskole (institution med enheder);Munkevænget 2;6000;Kolding;7979 7990;munkevskole@kolding.dk;;1012;Folkeskoler;Grundskoler mv.;10;Stine Kirk Jensen;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003340115;5556;55,50258858;9,44973108
281618;621018;Munkevængets Skole, almen;Afdeling (underordnet enhed);Munkevænget 2;6000;Kolding;7979 7990;munkevskole@kolding.dk;www.munkevaengets-skole.kolding.dk;1012;Folkeskoler;Grundskoler mv.;10;Stine Kirk Jensen;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1003340115;5556;55,50258858;9,44973108
;281620;Skanderup-Hjarup Forbundsskole;Hovedskole (institution med enheder);Hjarupvej 14;6640;Lunderskov;7979 7970;forbundsskolen@kolding.dk;forbundsskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;7;Line Neuber;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1006401974;0381;55,46045615;9,34801003
281620;629004;Skanderup-Hjarup Forbundsskole, almen;Afdeling (underordnet enhed);Hjarupvej 14;6640;Lunderskov;7979 7790;forbundsskolen@kolding.dk;forbundsskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;7;Line Neuber;29189897;621;Kolding Kommune;621;Kolding Kommune;1083;Region Syddanmark;2;Kommunale;1006401974;0381;55,46045615;9,34801003
;281624;Den Jydske Haandværkerskole, 10. klasse;Institution uden enheder;Ellemosevej 10;8370;Hadsten;8937 0100;djh@djhhadsten.dk;;1012;Folkeskoler;Grundskoler mv.;10;Jesper Kofoed Petersen;37709514;;;710;Favrskov Kommune;1082;Region Midtjylland;4;Selvejende, statslige;1003401882;0203;;
;281628;Harrestrup Å skole;Institution uden enheder;Kirsebærhaven 23A;2500;Valby;3317 8232;harrestrup_aa_skole@kk.dk;;1012;Folkeskoler;Grundskoler mv.;9;Søren Friis;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale;1003253548;3696;55,64923079;12,50331336
;301004;Firhøjskolen;Institution uden enheder;Kirkemosevej 10;4591;Føllenslev;5953 5175;firhojskolen@kalundborg.dk;www.firhoejskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Signe Broe;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003291129;0855;55,72198034;11,36819935
;301005;Sejerø Skole;Institution uden enheder;Nordbyvej 3;4592;Sejerø;5959 0152;sejeroskole@kalundborg.dk;www.sejeroeskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;7;Annette Bønlykke Strøh;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003291142;1222;55,89084877;11,13889089
;301007;Svebølle Skole;Institution uden enheder;Stationsvej 3;4470;Svebølle;5953 4770;svebolleskole@kalundborg.dk;www.sveboelle-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Anders Knudsen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003291208;1621;55,65122307;11,28646192
;303001;Holbergskolen;Institution uden enheder;Sømosevej 50;4293;Dianalund;5826 4370;holbergskolen@soroe.dk;www.holberg-skolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;10;Jakob Storm;29189994;340;Sorø Kommune;340;Sorø Kommune;1085;Region Sjælland;2;Kommunale;1003291385;0794;55,52100301;11,49553547
;303003;Ruds Vedby Skole;Institution uden enheder;Skolegade 19;4291;Ruds Vedby;5787 6861;rvs@soroe.dk;www.rudsvedbyskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Carsten Andersen;29189994;340;Sorø Kommune;340;Sorø Kommune;1085;Region Sjælland;2;Kommunale;1003291300;0677;55,53812535;11,37329805
;309001;Gørlev Skole;Institution uden enheder;Kalundborgvej 8;4281;Gørlev;5885 5186;goerlevskole@kalundborg.dk;goerlevskole.skoleporten.dk/sp;1012;Folkeskoler;Grundskoler mv.;9;Annette Bønlykke;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003292009;0809;55,54310698;11,22351743
;309002;Kirke-Helsinge Skole;Institution uden enheder;Skolegade 13;4281;Gørlev;5953 5210;kirke.helsinge.skole@kalundborg.dk;www.kirke-helsingeskole.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Trine Hjortebjærg Mortensen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003292095;1499;55,51419616;11,20493271
;311001;Dalmose skole;Institution uden enheder;Blomstervænget 5;4261;Dalmose;5811 1510;dalmsko@slagelse.dk;www.dalmoseskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Tina Ellekjær;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003292174;0160;55,2949519;11,41751082
;311002;Flakkebjerg Skole;Institution uden enheder;Flakkebjerg Hovedgade 34;4200;Slagelse;5818 6186;flakkebjergskole@slagelse.dk;;1012;Folkeskoler;Grundskoler mv.;6;Lisbeth Bergstedt;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003292241;0418;55,30955468;11,39396846
;311003;Hashøjskolen;Institution uden enheder;Brovej 1, Slots Bjergby;4200;Slagelse;5858 4041;hashoejskolen@slagelse.dk;www.hashoejskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Poul Erik Gudiksen;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003292216;0205;55,37270912;11,33269628
;311004;Hvilebjergskolen;Institution uden enheder;Kirkerupvej 18B Sørbymagle;4200;Slagelse;5854 5138;hvilebjergskolen@slagelse.dk;hvilebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Nils Møller;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003292265;0854;55,36144654;11,45033407
;315007;Vipperød Skole;Institution uden enheder;Rensdyrvej 2;4390;Vipperød;7236 7820;skoleadm-kildedam@holb.dk;va.holbaek.dk;1012;Folkeskoler;Grundskoler mv.;9;Gitte Tonn;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003293005;1248;55,66924797;11,7347258
315412;280276;10. klasse Erhverv Fårevejle;Afdeling (underordnet enhed);Rådhusvej 75;4540;Fårevejle;7229 0100;eucnvs@eucnvs.dk;www.eucnvs.dk;1012;Folkeskoler;Grundskoler mv.;10;Steffen Lund, direktør;10095794;;;306;Odsherred Kommune;1085;Region Sjælland;4;Selvejende, statslige;1003400990;1936;55,79251728;11,46133114
315412;281286;EUC Nordvestsjælland, 10. klasse;Afdeling (underordnet enhed);J Hagemann-Petersens Alle 22;4400;Kalundborg;7229 0100;eucnvs@eucnvs.dk;www.allikelund.dk;1012;Folkeskoler;Grundskoler mv.;10;Steffen Lund, direktør;10095794;;;326;Kalundborg Kommune;1085;Region Sjælland;4;Selvejende, statslige;1003293893;0762;55,68243754;11,07966683
;316001;Holbæk 10. klassecenter;Institution uden enheder;Gl. Ringstedvej 32;4300;Holbæk;7236 4000;ungdom@holb.dk;Ungholbaek.dk;1012;Folkeskoler;Grundskoler mv.;10;Jesper Kongsgaard;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale;1003292745;0474;55,70712604;11,71100903
;317001;Hvidebækskolen;Institution uden enheder;Skolevej 1;4490;Jerslev Sjælland;5953 5540;hvidebaekskolen@kalundborg.dk;www.hvidebaekskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Bjørn Mortensen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293303;1506;55,61080885;11,22990273
;317004;Rørby Skole;Institution uden enheder;Bakkegårdsvej 15;4400;Kalundborg;5953 4660;rorby.skole@kalundborg.dk;www.roerby-skole.dk;1012;Folkeskoler;Grundskoler mv.;6;Steen Windfeldt;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293170;0071;55,64353307;11,16229574
;319001;Buerup Skole;Institution uden enheder;Buerupvej 19,  Buerup;4450;Jyderup;5953 4655;buerup.skole@kalundborg.dk;www.buerupskole.dk;1012;Folkeskoler;Grundskoler mv.;7;Heidi Schønberg Andersen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293340;0195;55,59347858;11,33867566
;319002;Høng Skole;Institution uden enheder;Rosenvænget 11;4270;Høng;5885 3700;hong.skole@kalundborg.dk;www.hoeng-komskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Peter Brandt;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293510;1379;55,50956846;11,29702285
;319003;Løve-Ørslev Skole;Institution uden enheder;Bøstrupvej 7 Løve;4270;Høng;5953 4620;loveorslev.skole@kalundborg.dk;loeve-oerslev.aula.dk;1012;Folkeskoler;Grundskoler mv.;7;Kenneth Zornig;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293352;0229;55,48488177;11,28760972
;323001;Nyrupskolen;Institution uden enheder;Nyrupvej 99;4400;Kalundborg;5953 4600;nyrupskolen@kalundborg.dk;www.nyrupskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;John Saxild-Hansen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003626098;1246;55,70149295;11,04060806
;323002;Raklev Skole;Institution uden enheder;Elledevej 57;4400;Kalundborg;5950 8141;Raklev.Skole@kalundborg.dk;www.raklevskole.dk;1012;Folkeskoler;Grundskoler mv.;7;Michael Rasmussen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003293807;0317;55,70774575;11,06356033
;323003;Rynkevangskolen;Institution uden enheder;Møllevej 10;4400;Kalundborg;5953 5555;Rynkevangskolen@kalundborg.dk;www.rynkevangskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Mette Lykkebo Thomsen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003294062;1194;55,67949409;11,10660081
;323007;Tømmerup Skole;Institution uden enheder;Tømmerupvej 6;4400;Kalundborg;5953 1400;Tommerup.Skole@kalundborg.dk;www.toemmerup-skole.dk;1012;Folkeskoler;Grundskoler mv.;7;Jimmy Sørensen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003294190;1875;55,68975907;11,14816532
;323008;Årby Skole;Institution uden enheder;Melbygade 3;4400;Kalundborg;5950 4115;Arby.Skole@kalundborg.dk;www.aarby-skole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;7;Per Halkjær Pedersen;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1003294025;1128;55,65116656;11,11668865
;323016;Skolen på Herredsåsen;Institution uden enheder;Herredsåsen 5;4400;Kalundborg;5957 0500;Herredsasen@kalundborg.dk;www.herredsaasen.dk;1012;Folkeskoler;Grundskoler mv.;9;Tina Mandrup;29189595;326;Kalundborg Kommune;326;Kalundborg Kommune;1085;Region Sjælland;2;Kommunale;1009022054;2135;55,69143073;11,08484106
;325001;Broskolen;Institution uden enheder;Birkemosevej 11;4220;Korsør;5837 0172;Bro2@slagelse.dk;www.broskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Charlotte Paulsen;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003294323;0129;55,34201912;11,12563548
;325003;Baggesenskolen;Institution uden enheder;Birchnersgade 1;4220;Korsør;5857 2380;baggesenskolen@slagelse.dk;baggesenskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Helle Smidt Haim;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003294311;0125;55,32932289;11,14255966
;325005;Tårnborg Skole;Institution uden enheder;Tjærebyvej 1;4220;Korsør;5838 0359;sktaarn@slagelse.dk;www.taarnborgskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Anne Mikkelsen;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003294761;1818;55,35724139;11,18592952
;325006;Vemmelev Skole;Institution uden enheder;Skolevej 2;4241;Vemmelev;5838 3331;k-skvem@slagelse.dk;www.vemmelevskole.slagelse.dk;1012;Folkeskoler;Grundskoler mv.;9;Emil Krapper;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003294608;1477;55,36279556;11,26399201
;329005;Kildeskolen;Institution uden enheder;Gyrstinge Bygade 34;4100;Ringsted;5762 7260;kildeskolen@ringsted.dk;www.kilde-skolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Dorte Andersen;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295124;2754;55,4880448;11,68638448
;329008;Nordbakkeskolen;Institution uden enheder;Farendløsevej 20;4100;Ringsted;5762 7320;nordbakkeskolen@ringsted.dk;;1012;Folkeskoler;Grundskoler mv.;6;Martin Reinholdt Fogh;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295094;2279;55,40655661;11,88459737
;329009;Søholmskolen;Institution uden enheder;Skjoldenæsvej 70;4174;Jystrup Midtsj;5762 7337;soeholmskolen@ringsted.dk;www.soeholmskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Flemming Waldemar Johansen;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295550;7310;55,52374403;11,86169767
;329012;Vigersted Skole;Institution uden enheder;Aagerupvej 1;4100;Ringsted;5762 7600;vigerstedskole@ringsted.dk;www.vigersted-skole.dk;1012;Folkeskoler;Grundskoler mv.;10;Annette Hjorth;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295665;9750;55,48414646;11,89000149
;329013;Dagmarskolen;Institution uden enheder;Vestervej 11;4100;Ringsted;5762 7373;dagmarskolen@ringsted.dk;www.dagmarskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Jacob Jensen, konst.;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295732;8828;55,43924339;11,78393819
;329015;Valdemarskolen;Institution uden enheder;Skolegade 9;4100;Ringsted;5762 7300;valdemarskolen@ringsted.dk;www.valdemarskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Henrik Østergaard;18957981;329;Ringsted Kommune;329;Ringsted Kommune;1085;Region Sjælland;2;Kommunale;1003295562;7342;55,44783041;11,79317034
;331002;Boeslunde Skole;Institution uden enheder;Borgbjergvej 13;4242;Boeslunde;5814 0275;boeslunde.skole@slagelse.dk;www.boeslunde-skole.dk;1012;Folkeskoler;Grundskoler mv.;3;Lars Hansen;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003295811;0180;55,29868747;11,26104299
;331003;Eggeslevmagle Skole;Institution uden enheder;Skolevej 8;4230;Skælskør;5857 9750;eggeslevmagle.skole@slagelse.dk;www.eggeslevmagle-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;John Larsen;29188505;330;Slagelse Kommune;330;Slagelse Kommune;1085;Region Sjælland;2;Kommunale;1003296107;1475;55,25539676;11,31134752
